0.217484 	 0.000000 	 -3.458987 	 0.000000 	 0.000000 	 0.000000 	 -0.653303 	 0.000000 
1.928134 	 3.882728 	 -1.219496 	 0.000000 	 0.000000 	 0.000000 	 -0.614489 	 0.000000 
6.753486 	 4.423930 	 -0.206470 	 0.000000 	 0.000000 	 0.000000 	 -0.513787 	 0.000000 
-7.628241 	 2.245688 	 -5.017670 	 0.000000 	 0.000000 	 0.000000 	 -0.486265 	 0.000000 
7.408767 	 -3.388350 	 1.119358 	 0.000000 	 0.000000 	 0.000000 	 -0.519312 	 0.000000 
2.138628 	 0.707262 	 1.423066 	 0.000000 	 0.000000 	 0.000000 	 -0.675865 	 0.000000 
-0.129794 	 8.753326 	 -3.861791 	 0.000000 	 0.000000 	 0.000000 	 -0.461884 	 0.000000 
-4.258773 	 -0.855662 	 6.739162 	 0.000000 	 0.000000 	 0.000000 	 -0.524696 	 0.000000 
2.784400 	 -6.977525 	 -5.985887 	 0.000000 	 0.000000 	 0.000000 	 -0.472200 	 0.000000 
-4.492626 	 -2.135278 	 -7.907447 	 0.000000 	 0.000000 	 0.000000 	 -0.482837 	 0.000000 
6.195394 	 -0.589918 	 -7.352876 	 0.000000 	 0.000000 	 0.000000 	 -0.449832 	 0.000000 
0.819442 	 -3.722664 	 -5.050238 	 0.000000 	 0.000000 	 0.000000 	 -0.579480 	 0.000000 
8.458682 	 1.060032 	 -2.137836 	 0.000000 	 0.000000 	 0.000000 	 -0.493386 	 0.000000 
-0.667663 	 -1.440481 	 0.929958 	 0.000000 	 0.000000 	 0.000000 	 -0.683544 	 0.000000 
-4.017663 	 -3.987820 	 -6.361921 	 0.000000 	 0.000000 	 0.000000 	 -0.524126 	 0.000000 
0.808994 	 -6.116727 	 -4.965035 	 0.000000 	 0.000000 	 0.000000 	 -0.539574 	 0.000000 
-8.247504 	 -0.492902 	 -3.271218 	 0.000000 	 0.000000 	 0.000000 	 -0.502319 	 0.000000 
-3.178635 	 3.504465 	 5.407971 	 0.000000 	 0.000000 	 0.000000 	 -0.550524 	 0.000000 
-7.970223 	 -1.275319 	 -1.177310 	 0.000000 	 0.000000 	 0.000000 	 -0.526553 	 0.000000 
-3.489955 	 -6.161521 	 -6.183018 	 0.000000 	 0.000000 	 0.000000 	 -0.479329 	 0.000000 
2.041251 	 -2.408158 	 2.017179 	 0.000000 	 0.000000 	 0.000000 	 -0.642964 	 0.000000 
