-4.119787 	 3.135333 	 4.814204 	 0.000000 	 0.000000 	 0.000000 	 -0.557636 	 0.000000 
-8.452817 	 2.948540 	 -3.483317 	 0.000000 	 0.000000 	 0.000000 	 -0.464560 	 0.000000 
5.318863 	 0.522440 	 0.911821 	 0.000000 	 0.000000 	 0.000000 	 -0.609561 	 0.000000 
-2.677288 	 2.399014 	 1.485972 	 0.000000 	 0.000000 	 0.000000 	 -0.643130 	 0.000000 
3.240437 	 -2.358851 	 -3.646027 	 0.000000 	 0.000000 	 0.000000 	 -0.597364 	 0.000000 
-7.993613 	 -1.684999 	 1.739722 	 0.000000 	 0.000000 	 0.000000 	 -0.508845 	 0.000000 
-0.811432 	 6.432530 	 -1.455518 	 0.000000 	 0.000000 	 0.000000 	 -0.591221 	 0.000000 
-0.185225 	 -3.864415 	 -1.703355 	 0.000000 	 0.000000 	 0.000000 	 -0.648248 	 0.000000 
-5.669837 	 3.854121 	 7.006533 	 0.000000 	 0.000000 	 0.000000 	 -0.459207 	 0.000000 
-0.526316 	 -0.862888 	 0.971436 	 0.000000 	 0.000000 	 0.000000 	 -0.685281 	 0.000000 
-8.960113 	 2.158324 	 0.602117 	 0.000000 	 0.000000 	 0.000000 	 -0.481237 	 0.000000 
-0.171993 	 1.747712 	 6.511770 	 0.000000 	 0.000000 	 0.000000 	 -0.569371 	 0.000000 
-4.693326 	 -3.448581 	 1.297378 	 0.000000 	 0.000000 	 0.000000 	 -0.590644 	 0.000000 
3.702113 	 -3.227028 	 -2.084372 	 0.000000 	 0.000000 	 0.000000 	 -0.610889 	 0.000000 
-4.402779 	 7.168305 	 -1.943028 	 0.000000 	 0.000000 	 0.000000 	 -0.521980 	 0.000000 
0.176920 	 -7.923119 	 1.678778 	 0.000000 	 0.000000 	 0.000000 	 -0.528128 	 0.000000 
-6.349635 	 1.657541 	 2.101501 	 0.000000 	 0.000000 	 0.000000 	 -0.569665 	 0.000000 
8.929468 	 -3.128215 	 -2.588888 	 0.000000 	 0.000000 	 0.000000 	 -0.443557 	 0.000000 
6.474706 	 0.302414 	 0.215313 	 0.000000 	 0.000000 	 0.000000 	 -0.569860 	 0.000000 
5.728037 	 0.881393 	 1.084331 	 0.000000 	 0.000000 	 0.000000 	 -0.600861 	 0.000000 
2.171148 	 -2.098880 	 -5.630732 	 0.000000 	 0.000000 	 0.000000 	 -0.574546 	 0.000000 
-1.606930 	 4.661972 	 6.207125 	 0.000000 	 0.000000 	 0.000000 	 -0.523950 	 0.000000 
-2.141061 	 -8.344449 	 -4.070009 	 0.000000 	 0.000000 	 0.000000 	 -0.478410 	 0.000000 
-4.432744 	 -8.773302 	 -0.818877 	 0.000000 	 0.000000 	 0.000000 	 -0.471953 	 0.000000 
0.915016 	 -5.854438 	 -1.509733 	 0.000000 	 0.000000 	 0.000000 	 -0.593102 	 0.000000 
-4.897736 	 6.352452 	 -3.494159 	 0.000000 	 0.000000 	 0.000000 	 -0.506483 	 0.000000 
-1.800943 	 -9.118784 	 1.236892 	 0.000000 	 0.000000 	 0.000000 	 -0.503530 	 0.000000 
-5.627745 	 4.619346 	 6.024921 	 0.000000 	 0.000000 	 0.000000 	 -0.469413 	 0.000000 
1.470123 	 3.148154 	 6.666728 	 0.000000 	 0.000000 	 0.000000 	 -0.543161 	 0.000000 
-4.765578 	 -0.622297 	 -8.429081 	 0.000000 	 0.000000 	 0.000000 	 -0.476345 	 0.000000 
4.643890 	 -4.221106 	 3.848033 	 0.000000 	 0.000000 	 0.000000 	 -0.554841 	 0.000000 
-2.385359 	 -5.837122 	 3.870230 	 0.000000 	 0.000000 	 0.000000 	 -0.546260 	 0.000000 
4.275751 	 4.289266 	 -0.186214 	 0.000000 	 0.000000 	 0.000000 	 -0.601850 	 0.000000 
0.782925 	 -0.801632 	 0.064699 	 0.000000 	 0.000000 	 0.000000 	 -0.677310 	 0.000000 
1.619222 	 -1.944487 	 -8.991142 	 0.000000 	 0.000000 	 0.000000 	 -0.472940 	 0.000000 
