8.250414 	 2.522564 	 -5.857613 	 -0.987063 	 -0.455239 	 -0.328099 	 -2.610037 	 0.644592 
8.373418 	 3.114093 	 -4.740966 	 -0.143292 	 0.647898 	 -0.609384 	 -2.575030 	 0.405827 
-58.857755 	 26.711108 	 -62.418008 	 -0.328491 	 0.157881 	 -0.405896 	 -0.047750 	 0.148792 
7.276812 	 1.287773 	 -3.875242 	 0.122287 	 -0.040208 	 -0.145272 	 -1.308798 	 0.018837 
-178.369597 	 112.032098 	 -108.908769 	 -1.307869 	 0.885860 	 -0.742637 	 -0.039812 	 1.523390 
7.050868 	 2.566259 	 -4.850702 	 0.575352 	 -0.477490 	 0.235303 	 -2.584871 	 0.307197 
12.251271 	 -48.058797 	 40.754302 	 0.082896 	 -0.255250 	 0.189977 	 -0.058416 	 0.054058 
8.851926 	 2.662675 	 -4.781983 	 -0.762542 	 0.032802 	 0.165414 	 -2.056035 	 0.304954 
-0.978056 	 3.424118 	 -9.320127 	 -0.472137 	 0.003097 	 -0.151270 	 -0.360653 	 0.122903 
9.545973 	 4.958184 	 -8.909066 	 -0.051196 	 0.594147 	 -0.293459 	 -0.766083 	 0.220875 
-164.416318 	 -73.960806 	 -8.735547 	 -1.178737 	 -0.513552 	 -0.069328 	 -0.025061 	 0.828981 
7.764178 	 2.183815 	 -5.940874 	 -0.474559 	 1.637049 	 1.159914 	 -2.484281 	 2.125269 
-201.660299 	 -1.305252 	 -32.137990 	 -1.432696 	 -0.015382 	 -0.243140 	 -0.022826 	 1.055985 
7.104858 	 3.012185 	 -4.299429 	 -0.196356 	 -0.282759 	 0.810346 	 -2.111336 	 0.387585 
71.548436 	 47.422190 	 121.345567 	 0.496430 	 0.328350 	 0.836018 	 -0.029344 	 0.526592 
8.506255 	 3.730932 	 -5.564659 	 -0.576724 	 -0.002698 	 -0.252181 	 -2.384288 	 0.198106 
7.281639 	 3.083670 	 -5.421516 	 -0.724057 	 1.086451 	 -0.701017 	 -3.580153 	 1.098030 
7.853286 	 2.098246 	 -5.158576 	 -0.623167 	 -0.344197 	 0.359557 	 -2.450196 	 0.318045 
10.631324 	 -3.757279 	 -6.951621 	 -0.070389 	 0.103756 	 0.032115 	 -0.448101 	 0.008376 
12.638669 	 4.160911 	 -3.659007 	 0.508882 	 0.204507 	 0.353471 	 -0.628092 	 0.212863 
7.036593 	 2.360629 	 -5.897391 	 -1.000797 	 -0.117534 	 -0.169250 	 -2.363061 	 0.522027 
7.368189 	 2.900294 	 -5.024181 	 -0.033299 	 -0.151954 	 1.004776 	 -3.470855 	 0.516887 
10.375705 	 -162.008028 	 29.382608 	 0.072375 	 -1.135481 	 0.200717 	 -0.027197 	 0.667421 
7.152684 	 2.606253 	 -4.882479 	 0.027474 	 -0.351906 	 -0.481213 	 -2.796252 	 0.178079 
